subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB114012,2017-01-28,Germany,Europe,44,Female,Premium,22.99,2,Smart TV,PayPal,113,False,2021-04-20
SUB114013,2020-05-19,Indonesia,Southeast Asia,52,Male,Premium,22.99,3,Mobile,PayPal,73,True,
SUB114014,2026-04-19,Germany,Europe,23,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,1,True,
SUB114015,2025-12-13,United Kingdom,Europe,38,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,5,False,2026-04-17
SUB114016,2020-10-21,United Kingdom,Europe,21,Male,Standard,15.49,2,Tablet,Credit Card,68,True,
SUB114017,2024-06-16,India,South Asia,39,Female,Premium,22.99,4,Smart TV,Credit Card,23,True,
SUB114018,2024-04-03,India,South Asia,27,Female,Premium,22.99,4,Game Console,Mobile Wallet,26,False,2025-07-22
SUB114019,2021-07-19,Canada,North America,38,Male,Standard,15.49,2,Streaming Stick,Debit Card,59,True,
SUB114020,2026-03-13,Spain,Europe,20,Female,Basic with Ads,6.99,1,Mobile,PayPal,2,False,2026-05-31
SUB114021,2026-05-14,India,South Asia,14,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,1,False,2026-06-13
SUB114022,2019-11-22,Spain,Europe,76,Female,Premium,22.99,1,Mobile,Credit Card,79,True,
SUB114023,2023-12-14,United Kingdom,Europe,36,Non-binary,Standard,15.49,1,Tablet,Carrier Billing,30,True,
SUB114024,2022-10-26,Japan,East Asia,63,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,43,True,
SUB114025,2025-02-07,India,South Asia,55,Female,Standard,15.49,1,Smart TV,Credit Card,15,False,2025-06-21
SUB114026,2017-04-06,South Korea,East Asia,14,Female,Standard,15.49,1,Streaming Stick,Credit Card,111,True,
SUB114027,2023-07-27,Spain,Europe,40,Male,Standard,15.49,1,Mobile,PayPal,34,True,
SUB114028,2021-02-21,Spain,Europe,19,Male,Premium,22.99,3,Mobile,Debit Card,64,True,
SUB114029,2024-06-06,France,Europe,32,Female,Basic with Ads,6.99,1,Mobile,Carrier Billing,24,False,2025-03-08
SUB114030,2021-06-03,United Kingdom,Europe,13,Male,Premium,22.99,1,Tablet,Credit Card,60,False,2022-06-14
SUB114031,2025-04-21,Mexico,Latin America,15,Female,Standard,15.49,2,Smart TV,Credit Card,13,False,2026-05-14
SUB114032,2018-11-05,United States,North America,24,Female,Standard,15.49,2,Mobile,Credit Card,92,True,
SUB114033,2021-08-15,South Korea,East Asia,28,Male,Premium,22.99,3,Tablet,Credit Card,58,True,
SUB114034,2021-12-28,Japan,East Asia,36,Male,Standard,15.49,1,Mobile,Credit Card,53,True,
SUB114035,2024-08-31,Mexico,Latin America,22,Female,Standard,15.49,2,Tablet,Credit Card,21,True,
SUB114036,2023-01-22,Nigeria,Africa,37,Male,Standard,15.49,1,Laptop,Credit Card,40,False,2025-08-26
SUB114037,2025-09-10,India,South Asia,50,Female,Standard,15.49,2,Mobile,Mobile Wallet,8,True,
SUB114038,2024-12-05,Canada,North America,39,Undisclosed,Premium,22.99,2,Streaming Stick,Credit Card,18,False,2025-05-01
SUB114039,2025-09-06,India,South Asia,35,Female,Premium,22.99,4,Mobile,PayPal,8,True,
SUB114040,2025-12-31,Japan,East Asia,40,Male,Premium,22.99,3,Laptop,Credit Card,5,True,
SUB114041,2019-02-15,Canada,North America,17,Male,Standard,15.49,2,Smart TV,PayPal,88,True,
SUB114042,2022-02-19,Spain,Europe,48,Male,Basic with Ads,6.99,1,Mobile,Credit Card,52,True,
SUB114043,2025-02-21,Italy,Europe,20,Male,Standard,15.49,1,Mobile,PayPal,15,True,
SUB114044,2018-05-01,Germany,Europe,56,Male,Standard,15.49,1,Smart TV,Credit Card,98,False,2021-04-22
SUB114045,2022-02-13,India,South Asia,46,Female,Premium,22.99,1,Smart TV,Credit Card,52,True,
SUB114046,2023-08-17,Egypt,Middle East,43,Female,Standard,15.49,1,Mobile,Credit Card,33,True,
SUB114047,2020-04-30,Argentina,Latin America,43,Non-binary,Standard,15.49,1,Tablet,Credit Card,74,False,2021-01-16
SUB114048,2023-09-03,United Kingdom,Europe,35,Female,Standard,15.49,1,Streaming Stick,Credit Card,33,True,
SUB114049,2021-11-21,United States,North America,25,Female,Basic with Ads,6.99,1,Game Console,PayPal,55,False,2026-03-01
SUB114050,2018-09-12,India,South Asia,23,Female,Standard,15.49,1,Mobile,Debit Card,93,True,
SUB114051,2022-09-24,Canada,North America,58,Female,Standard,15.49,2,Tablet,PayPal,44,False,2025-05-27
SUB114052,2025-03-06,Indonesia,Southeast Asia,37,Female,Standard,15.49,2,Tablet,Credit Card,15,True,
SUB114053,2019-02-13,Canada,North America,21,Female,Premium,22.99,1,Streaming Stick,Credit Card,88,True,
SUB114054,2020-03-02,United Kingdom,Europe,42,Female,Standard,15.49,1,Game Console,Debit Card,76,True,
SUB114055,2022-05-19,United States,North America,40,Male,Standard,15.49,2,Smart TV,Gift Card,49,True,
SUB114056,2022-10-04,South Korea,East Asia,31,Non-binary,Standard,15.49,2,Game Console,Credit Card,44,True,
SUB114057,2021-10-15,United Kingdom,Europe,24,Male,Premium,22.99,4,Smart TV,Debit Card,56,True,
SUB114058,2025-02-26,United States,North America,45,Undisclosed,Premium,22.99,1,Mobile,Credit Card,15,True,
SUB114059,2022-03-19,United States,North America,48,Female,Basic with Ads,6.99,1,Laptop,PayPal,51,True,
SUB114060,2026-04-04,United States,North America,40,Female,Standard,15.49,1,Mobile,Credit Card,1,True,
SUB114061,2026-01-06,United States,North America,36,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,4,False,2026-03-21
SUB114062,2023-02-27,France,Europe,25,Male,Basic with Ads,6.99,1,Tablet,Mobile Wallet,39,True,
SUB114063,2022-03-11,United Kingdom,Europe,42,Undisclosed,Premium,22.99,4,Mobile,Credit Card,51,True,
SUB114064,2023-10-06,United Kingdom,Europe,27,Female,Standard,15.49,1,Tablet,PayPal,32,False,2023-11-30
SUB114065,2023-10-28,Brazil,Latin America,19,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,31,False,2025-10-03
SUB114066,2021-09-10,Indonesia,Southeast Asia,50,Male,Standard,15.49,2,Smart TV,Credit Card,57,True,
SUB114067,2022-12-22,France,Europe,22,Female,Basic with Ads,6.99,1,Mobile,Credit Card,41,False,2025-08-21
SUB114068,2026-04-01,Mexico,Latin America,13,Female,Basic with Ads,6.99,1,Mobile,Carrier Billing,2,False,2026-05-08
SUB114069,2017-07-27,France,Europe,53,Female,Standard,15.49,1,Smart TV,PayPal,107,False,2021-08-21
SUB114070,2025-01-02,Spain,Europe,13,Female,Basic with Ads,6.99,1,Game Console,Mobile Wallet,17,True,
SUB114071,2019-05-02,Mexico,Latin America,30,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,86,True,
SUB114072,2025-04-09,South Korea,East Asia,21,Female,Premium,22.99,4,Smart TV,Debit Card,13,True,
SUB114073,2025-09-16,Japan,East Asia,26,Male,Premium,22.99,1,Tablet,Mobile Wallet,8,True,
SUB114074,2025-01-17,South Korea,East Asia,64,Male,Basic with Ads,6.99,1,Mobile,Debit Card,16,False,2025-04-14
SUB114075,2022-09-20,United Kingdom,Europe,34,Female,Standard,15.49,1,Mobile,Carrier Billing,45,True,
SUB114076,2024-03-21,India,South Asia,40,Female,Basic with Ads,6.99,1,Streaming Stick,PayPal,26,False,2024-06-22
SUB114077,2020-08-08,India,South Asia,46,Male,Basic with Ads,6.99,1,Mobile,Debit Card,70,False,2025-09-17
SUB114078,2022-08-12,United Kingdom,Europe,27,Male,Standard,15.49,1,Smart TV,Mobile Wallet,46,True,
SUB114079,2024-12-31,Japan,East Asia,49,Male,Premium,22.99,2,Game Console,Credit Card,17,True,
SUB114080,2025-12-29,South Korea,East Asia,40,Female,Standard,15.49,2,Mobile,Credit Card,5,True,
SUB114081,2024-12-25,United States,North America,45,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,17,True,
SUB114082,2021-10-24,India,South Asia,26,Female,Standard,15.49,1,Smart TV,Credit Card,56,True,
SUB114083,2021-02-20,United Kingdom,Europe,41,Male,Premium,22.99,3,Mobile,Credit Card,64,True,
SUB114084,2025-08-09,Spain,Europe,35,Female,Standard,15.49,2,Game Console,Credit Card,9,True,
SUB114085,2017-02-24,India,South Asia,50,Male,Standard,15.49,1,Mobile,Mobile Wallet,112,True,
SUB114086,2025-01-30,United States,North America,28,Female,Basic with Ads,6.99,1,Mobile,Debit Card,16,False,2025-06-17
SUB114087,2026-05-25,United States,North America,62,Female,Premium,22.99,3,Mobile,Credit Card,1,True,
SUB114088,2020-02-29,South Korea,East Asia,40,Female,Premium,22.99,1,Smart TV,Mobile Wallet,76,True,
SUB114089,2021-07-21,United States,North America,34,Male,Premium,22.99,3,Mobile,Credit Card,59,False,2024-04-18
SUB114090,2024-03-13,South Korea,East Asia,32,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,27,True,
SUB114091,2021-08-27,Japan,East Asia,35,Female,Standard,15.49,1,Game Console,PayPal,57,False,2022-02-15
SUB114092,2019-02-11,Australia,Oceania,27,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,88,False,2025-07-08
SUB114093,2018-10-08,Mexico,Latin America,44,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,93,False,2022-11-04
SUB114094,2020-11-30,United States,North America,35,Male,Standard,15.49,1,Laptop,PayPal,66,True,
SUB114095,2020-12-16,United Kingdom,Europe,61,Female,Standard,15.49,1,Mobile,Credit Card,66,True,
SUB114096,2020-07-18,Germany,Europe,30,Male,Premium,22.99,3,Tablet,Mobile Wallet,71,True,
SUB114097,2016-02-27,India,South Asia,34,Female,Premium,22.99,4,Smart TV,Credit Card,124,False,2021-03-03
SUB114098,2024-05-30,Australia,Oceania,30,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,24,False,2025-11-15
SUB114099,2022-05-21,South Korea,East Asia,60,Male,Basic with Ads,6.99,1,Mobile,Credit Card,49,True,
SUB114100,2021-04-07,United States,North America,17,Female,Premium,22.99,3,Mobile,Credit Card,62,True,
SUB114101,2018-09-25,United States,North America,37,Male,Premium,22.99,2,Streaming Stick,Credit Card,93,True,
SUB114102,2024-02-12,Nigeria,Africa,40,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,28,True,
SUB114103,2021-01-19,Egypt,Middle East,21,Female,Premium,22.99,3,Tablet,Debit Card,65,True,
SUB114104,2022-01-02,Italy,Europe,70,Female,Standard,15.49,1,Smart TV,Credit Card,53,False,2022-11-20
SUB114105,2025-08-10,India,South Asia,23,Female,Premium,22.99,2,Laptop,Debit Card,9,True,
SUB114106,2021-09-12,France,Europe,36,Male,Standard,15.49,1,Tablet,PayPal,57,True,
SUB114107,2018-07-12,United States,North America,57,Female,Standard,15.49,1,Smart TV,Debit Card,96,True,
SUB114108,2022-10-14,United Kingdom,Europe,31,Female,Standard,15.49,2,Smart TV,Credit Card,44,True,
SUB114109,2022-08-09,Spain,Europe,37,Female,Standard,15.49,2,Mobile,Mobile Wallet,46,True,
SUB114110,2021-01-13,Thailand,Southeast Asia,31,Female,Basic with Ads,6.99,1,Laptop,Credit Card,65,True,
SUB114111,2016-10-19,United Kingdom,Europe,35,Female,Standard,15.49,1,Game Console,Debit Card,117,False,2022-05-15
SUB114112,2023-03-20,South Korea,East Asia,50,Female,Basic with Ads,6.99,1,Laptop,Credit Card,38,True,
SUB114113,2025-12-10,United States,North America,30,Female,Standard,15.49,2,Mobile,Gift Card,5,True,
SUB114114,2020-05-02,United Kingdom,Europe,13,Male,Basic with Ads,6.99,1,Game Console,Carrier Billing,74,False,2021-05-15
SUB114115,2017-03-06,United States,North America,35,Male,Basic with Ads,6.99,1,Mobile,Debit Card,112,True,
SUB114116,2024-10-13,Italy,Europe,36,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,19,False,2025-07-10
SUB114117,2020-12-18,United States,North America,38,Male,Standard,15.49,2,Streaming Stick,Debit Card,66,True,
SUB114118,2022-12-28,Mexico,Latin America,33,Female,Standard,15.49,1,Mobile,Debit Card,41,True,
SUB114119,2025-09-22,India,South Asia,24,Female,Standard,15.49,2,Mobile,PayPal,8,True,
SUB114120,2023-04-05,South Korea,East Asia,32,Male,Standard,15.49,2,Tablet,Credit Card,38,False,2024-11-15
SUB114121,2023-05-06,India,South Asia,58,Female,Basic with Ads,6.99,1,Streaming Stick,Gift Card,37,True,
SUB114122,2021-06-23,United Kingdom,Europe,35,Male,Premium,22.99,4,Smart TV,Debit Card,60,False,2026-03-26
SUB114123,2021-04-19,Japan,East Asia,44,Female,Standard,15.49,1,Smart TV,Debit Card,62,False,2022-12-24
SUB114124,2022-04-01,Brazil,Latin America,22,Male,Standard,15.49,1,Laptop,Mobile Wallet,50,True,
SUB114125,2022-08-02,Argentina,Latin America,32,Male,Premium,22.99,3,Mobile,Credit Card,46,True,
SUB114126,2021-04-12,India,South Asia,22,Female,Basic with Ads,6.99,1,Tablet,Mobile Wallet,62,True,
SUB114127,2024-08-17,Japan,East Asia,52,Female,Standard,15.49,1,Streaming Stick,Credit Card,21,True,
SUB114128,2024-12-15,Nigeria,Africa,15,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,17,True,
SUB114129,2018-05-30,India,South Asia,40,Female,Premium,22.99,4,Smart TV,Mobile Wallet,97,True,
SUB114130,2021-12-09,Italy,Europe,40,Female,Standard,15.49,2,Smart TV,Mobile Wallet,54,False,2022-08-13
SUB114131,2023-01-26,Indonesia,Southeast Asia,39,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,40,True,
SUB114132,2022-12-10,Canada,North America,13,Female,Standard,15.49,1,Smart TV,Credit Card,42,True,
SUB114133,2025-07-16,Japan,East Asia,13,Male,Premium,22.99,3,Laptop,Debit Card,10,True,
SUB114134,2021-10-31,Spain,Europe,37,Male,Basic with Ads,6.99,1,Tablet,PayPal,55,False,2025-04-22
SUB114135,2025-03-08,South Korea,East Asia,23,Male,Premium,22.99,3,Laptop,Mobile Wallet,15,True,
SUB114136,2019-12-15,Brazil,Latin America,27,Male,Premium,22.99,2,Laptop,Credit Card,78,True,
SUB114137,2026-05-25,Thailand,Southeast Asia,30,Male,Premium,22.99,4,Tablet,Credit Card,1,True,
SUB114138,2022-07-03,India,South Asia,22,Male,Basic with Ads,6.99,1,Mobile,Gift Card,47,True,
SUB114139,2026-01-10,Germany,Europe,20,Male,Standard,15.49,2,Smart TV,Gift Card,4,False,2026-02-23
SUB114140,2025-11-12,South Korea,East Asia,35,Male,Standard,15.49,2,Mobile,Debit Card,6,True,
SUB114141,2019-08-23,United States,North America,13,Male,Standard,15.49,1,Smart TV,Credit Card,82,False,2022-04-20
SUB114142,2025-08-11,Brazil,Latin America,29,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,9,False,2025-09-15
SUB114143,2024-12-05,Germany,Europe,27,Female,Premium,22.99,2,Laptop,Gift Card,18,True,
SUB114144,2021-10-05,Japan,East Asia,35,Male,Basic with Ads,6.99,1,Mobile,Credit Card,56,True,
SUB114145,2025-06-30,Canada,North America,67,Male,Premium,22.99,3,Mobile,Credit Card,11,True,
SUB114146,2025-03-05,India,South Asia,23,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,15,False,2025-08-30
SUB114147,2026-05-12,Nigeria,Africa,41,Male,Premium,22.99,3,Laptop,Credit Card,1,True,
SUB114148,2017-04-17,Mexico,Latin America,38,Female,Premium,22.99,3,Laptop,Credit Card,111,True,
SUB114149,2025-04-01,Germany,Europe,43,Male,Basic with Ads,6.99,1,Smart TV,PayPal,14,True,
SUB114150,2019-09-04,India,South Asia,33,Male,Standard,15.49,1,Smart TV,PayPal,82,True,
SUB114151,2017-01-19,United Kingdom,Europe,54,Male,Basic with Ads,6.99,1,Mobile,Credit Card,114,False,2017-06-15
SUB114152,2025-09-11,Nigeria,Africa,44,Male,Basic with Ads,6.99,1,Laptop,PayPal,8,False,2026-03-19
SUB114153,2025-06-21,United States,North America,45,Female,Standard,15.49,1,Mobile,Debit Card,11,True,
SUB114154,2023-10-21,United Kingdom,Europe,17,Male,Premium,22.99,4,Laptop,Credit Card,31,True,
SUB114155,2022-06-10,France,Europe,37,Male,Premium,22.99,4,Mobile,Credit Card,48,True,
SUB114156,2026-04-22,France,Europe,29,Female,Premium,22.99,2,Mobile,Debit Card,1,True,
SUB114157,2024-09-07,Canada,North America,24,Male,Premium,22.99,3,Smart TV,Mobile Wallet,21,True,
SUB114158,2022-08-18,France,Europe,27,Female,Standard,15.49,1,Tablet,Credit Card,46,True,
SUB114159,2025-09-23,Argentina,Latin America,35,Female,Premium,22.99,3,Smart TV,Credit Card,8,True,
SUB114160,2024-11-08,South Korea,East Asia,41,Female,Premium,22.99,2,Smart TV,Mobile Wallet,19,True,
SUB114161,2025-10-24,Brazil,Latin America,48,Male,Standard,15.49,1,Smart TV,Carrier Billing,7,True,
SUB114162,2023-02-21,Canada,North America,48,Female,Premium,22.99,1,Mobile,Credit Card,39,True,
SUB114163,2019-04-14,Spain,Europe,39,Male,Premium,22.99,2,Streaming Stick,Carrier Billing,86,True,
SUB114164,2025-07-17,United States,North America,36,Female,Premium,22.99,1,Smart TV,PayPal,10,True,
SUB114165,2026-04-16,India,South Asia,31,Female,Premium,22.99,1,Mobile,Mobile Wallet,1,True,
SUB114166,2018-06-02,Japan,East Asia,32,Non-binary,Basic with Ads,6.99,1,Game Console,Credit Card,97,False,2025-12-28
SUB114167,2017-12-15,France,Europe,25,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,103,False,2018-10-29
SUB114168,2024-05-22,Japan,East Asia,30,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,24,True,
SUB114169,2019-12-08,France,Europe,40,Female,Basic with Ads,6.99,1,Game Console,Credit Card,78,True,
SUB114170,2021-01-21,Canada,North America,56,Female,Premium,22.99,2,Mobile,Mobile Wallet,65,True,
SUB114171,2026-02-07,India,South Asia,34,Male,Basic with Ads,6.99,1,Streaming Stick,Gift Card,3,True,
SUB114172,2020-08-06,Brazil,Latin America,25,Female,Standard,15.49,2,Smart TV,Debit Card,70,False,2020-10-16
SUB114173,2020-12-20,Japan,East Asia,48,Male,Standard,15.49,2,Game Console,Mobile Wallet,66,True,
SUB114174,2023-09-07,United States,North America,13,Female,Basic with Ads,6.99,1,Game Console,Mobile Wallet,33,True,
SUB114175,2024-02-28,South Korea,East Asia,49,Male,Premium,22.99,2,Laptop,Credit Card,27,True,
SUB114176,2025-08-05,Japan,East Asia,17,Female,Premium,22.99,3,Laptop,Credit Card,10,True,
SUB114177,2017-03-13,Germany,Europe,44,Female,Basic with Ads,6.99,1,Game Console,Debit Card,112,True,
SUB114178,2019-12-31,South Korea,East Asia,29,Male,Standard,15.49,2,Mobile,Credit Card,78,False,2022-09-10
SUB114179,2016-07-22,United States,North America,40,Female,Standard,15.49,1,Tablet,Debit Card,120,False,2019-02-26
SUB114180,2016-04-26,South Korea,East Asia,63,Female,Standard,15.49,1,Laptop,Credit Card,122,True,
SUB114181,2017-05-25,Canada,North America,25,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,109,True,
SUB114182,2021-11-23,Japan,East Asia,22,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,55,True,
SUB114183,2020-05-26,India,South Asia,37,Female,Basic with Ads,6.99,1,Laptop,PayPal,73,True,
SUB114184,2025-03-11,Australia,Oceania,55,Male,Premium,22.99,2,Mobile,Credit Card,14,True,
SUB114185,2022-11-14,United States,North America,38,Male,Standard,15.49,1,Tablet,Mobile Wallet,43,False,2025-05-01
SUB114186,2020-04-02,India,South Asia,36,Male,Standard,15.49,2,Mobile,Debit Card,75,True,
SUB114187,2025-01-12,United Kingdom,Europe,38,Male,Standard,15.49,1,Smart TV,Credit Card,16,False,2026-01-26
SUB114188,2025-07-02,France,Europe,22,Female,Standard,15.49,1,Mobile,Mobile Wallet,11,True,
SUB114189,2022-02-23,Canada,North America,38,Male,Premium,22.99,1,Laptop,Credit Card,51,True,
SUB114190,2023-09-24,United States,North America,30,Female,Basic with Ads,6.99,1,Mobile,Debit Card,32,True,
SUB114191,2025-03-31,Germany,Europe,53,Female,Standard,15.49,2,Smart TV,Mobile Wallet,14,True,
SUB114192,2024-11-24,Spain,Europe,46,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,18,False,2025-02-22
SUB114193,2026-05-06,Turkey,Middle East,18,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,1,True,
SUB114194,2024-06-25,Nigeria,Africa,32,Female,Premium,22.99,2,Laptop,Gift Card,23,True,
SUB114195,2024-07-27,France,Europe,42,Female,Premium,22.99,2,Mobile,Credit Card,22,True,
SUB114196,2021-12-23,United States,North America,23,Male,Premium,22.99,4,Mobile,PayPal,54,True,
SUB114197,2025-09-23,India,South Asia,21,Male,Standard,15.49,2,Mobile,Credit Card,8,True,
SUB114198,2025-04-02,Argentina,Latin America,29,Female,Premium,22.99,4,Laptop,Credit Card,14,True,
SUB114199,2023-03-20,Brazil,Latin America,40,Male,Basic with Ads,6.99,1,Game Console,Credit Card,38,True,
SUB114200,2021-08-25,Japan,East Asia,49,Male,Basic with Ads,6.99,1,Mobile,Debit Card,58,True,
SUB114201,2023-09-16,Nigeria,Africa,39,Female,Standard,15.49,2,Streaming Stick,Mobile Wallet,32,True,
SUB114202,2023-08-02,Italy,Europe,68,Female,Premium,22.99,4,Smart TV,Gift Card,34,True,
SUB114203,2019-01-10,Spain,Europe,27,Male,Basic with Ads,6.99,1,Laptop,Credit Card,89,True,
SUB114204,2024-07-21,Turkey,Middle East,45,Male,Basic with Ads,6.99,1,Game Console,Credit Card,22,False,2025-07-26
SUB114205,2022-03-27,United States,North America,21,Female,Basic with Ads,6.99,1,Streaming Stick,Mobile Wallet,50,True,
SUB114206,2024-12-24,France,Europe,56,Female,Standard,15.49,2,Smart TV,PayPal,17,False,2026-03-07
SUB114207,2026-01-01,Indonesia,Southeast Asia,53,Undisclosed,Standard,15.49,1,Mobile,Debit Card,5,True,
SUB114208,2025-09-24,United States,North America,45,Male,Premium,22.99,1,Smart TV,Credit Card,8,True,
SUB114209,2018-09-10,United States,North America,13,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,94,True,
SUB114210,2020-09-29,Germany,Europe,45,Male,Standard,15.49,2,Laptop,Debit Card,69,False,2025-01-06
SUB114211,2023-05-11,South Korea,East Asia,25,Female,Standard,15.49,2,Streaming Stick,Mobile Wallet,37,True,
